pdbid,-logKd/Ki,set
1yt9,8.3,general
1zzl,8.3,general
2aeb,8.3,general
2cen,8.3,refined
2gv2,8.3,general
2hrp,8.3,general
2imd,8.3,general
2iqg,8.3,general
2nv7,8.3,general
2pe1,8.3,general
2pll,8.3,general
2pvk,8.3,refined
2qmd,8.3,general
2rd6,8.3,refined
2rfn,8.3,general
2rku,8.3,general
2v7a,8.3,core
2v95,8.3,refined
2x81,8.3,general
2ydj,8.3,general
2yoj,8.3,general
3atu,8.3,general
3bc5,8.3,general
3bjm,8.3,general
3cid,8.3,general
3d20,8.3,general
3fqe,8.3,refined
3fyj,8.3,general
3g0d,8.3,general
3g0g,8.3,general
3g86,8.3,general
3gjw,8.3,refined
3gn7,8.3,general
3h5s,8.3,general
3h98,8.3,general
3hku,8.3,refined
3hvi,8.3,refined
3jy0,8.3,refined
3lxl,8.3,general
3ly2,8.3,general
3ocb,8.3,general
3oct,8.3,general
3ot3,8.3,general
3rvg,8.3,general
3skf,8.3,general
3tyq,8.3,general
3zps,8.3,refined
4afg,8.3,refined
4az3,8.3,general
4bea,8.3,general
4cwr,8.3,refined
4dus,8.3,general
4ejn,8.3,general
4elb,8.3,general
4emv,8.3,general
4fob,8.3,general
4gfn,8.3,general
4gtq,8.3,general
4gtr,8.3,general
4hgs,8.3,general
4i6f,8.3,general
4i6h,8.3,general
4jps,8.3,general
4jzd,8.3,general
4kcg,8.3,general
4l4l,8.3,general
4lwu,8.3,general
4n1u,8.3,general
4nus,8.3,general
4o0b,8.3,refined
4o5b,8.3,general
4ohk,8.3,general
4olh,8.3,general
4qo4,8.3,general
4rx7,8.3,general
4wki,8.3,general
4x6p,8.3,core
4xhk,8.3,general
4zy6,8.3,general
5am3,8.3,general
5buj,8.3,general
5bvo,8.3,general
5cxh,8.3,general
1rgj,8.31,general
2hs2,8.31,general
3dc3,8.31,refined
4acd,8.31,general
4csj,8.31,general
4ddl,8.31,general
2dq7,8.32,general
2fdd,8.32,general
2gj5,8.32,refined
2qtb,8.32,general
2xhr,8.32,general
2yi7,8.32,refined
3qak,8.32,general
3tv6,8.32,general
4bbg,8.32,general
4gih,8.32,refined
4jwk,8.32,refined
4kin,8.32,general
4pee,8.32,refined
5a3u,8.32,general
5c2a,8.32,refined
1hwr,8.33,refined
1u9q,8.33,general
2wj2,8.33,general
3ns7,8.33,general
3sdi,8.33,general
3sw2,8.33,general
4eev,8.33,general
4htx,8.33,general
4i33,8.33,general
4z1k,8.33,refined
1bzy,8.34,refined
1uwb,8.34,general
2qci,8.34,refined
2wxl,8.34,general
2xye,8.34,refined
3ay9,8.34,general
3f82,8.34,general
3lj7,8.34,general
3npc,8.34,refined
4yhf,8.34,general
1h23,8.35,core
1mj7,8.35,general
2uwd,8.35,refined
2zxa,8.35,general
3bgl,8.35,general
3m6p,8.35,general
3nu5,8.35,refined
4bf6,8.35,refined
4mvh,8.35,general
4yml,8.35,refined
9hvp,8.35,general
1bb0,8.36,general
1d4j,8.36,refined
3d83,8.36,refined
3g45,8.36,general
3kek,8.36,refined
3oj8,8.36,general
3r7o,8.36,refined
3wiz,8.36,general
4e6q,8.36,core
4g3f,8.36,general
4gzf,8.36,general
4k19,8.36,general
4lts,8.36,general
4y2b,8.36,general
5dls,8.36,general
1ouy,8.37,general
2fjp,8.37,general
2nmy,8.37,general
2nmz,8.37,refined
2nnk,8.37,general
2nnp,8.37,general
2xdw,8.37,general
3h0z,8.37,general
3q6k,8.37,general
3t1a,8.37,refined
3tcp,8.37,general
3wyx,8.37,general
4bao,8.37,refined
4v24,8.37,refined
4ye3,8.37,refined
1k21,8.38,refined
1mu6,8.38,refined
3hab,8.38,general
3qkd,8.38,refined
3zpu,8.38,refined
4a6b,8.38,refined
4ere,8.38,general
4g3e,8.38,general
4xv1,8.38,general
5d21,8.38,refined
1it6,8.39,general
1lzq,8.39,refined
1x7b,8.39,general
3dpk,8.39,general
4p1r,8.39,general
4qyg,8.39,general
1a4g,8.4,general
1aaq,8.4,refined
1b6m,8.4,general
1fd0,8.4,refined
1fq5,8.4,refined
1fzk,8.4,refined
1jil,8.4,general
1k22,8.4,refined
1mtr,8.4,refined
1nd5,8.4,general
1o47,8.4,general
1q3w,8.4,general
1s64,8.4,general
1w4l,8.4,general
1w5x,8.4,refined
1w7x,8.4,general
1z1h,8.4,refined
1zpa,8.4,refined
2al5,8.4,core
2baj,8.4,refined
2j95,8.4,refined
2oic,8.4,general
2oqv,8.4,general
2ovy,8.4,refined
2pe2,8.4,general
2qbp,8.4,core
2rl5,8.4,general
2uwl,8.4,refined
2vsl,8.4,refined
2xyn,8.4,general
2y82,8.4,refined
2zda,8.4,core
3b68,8.4,core
3bl7,8.4,general
3coh,8.4,general
3d0e,8.4,refined
3efw,8.4,general
3ekn,8.4,general
3el9,8.4,refined
3eos,8.4,general
3frg,8.4,general
3gz9,8.4,general
3k9x,8.4,general
3kwz,8.4,general
3nrm,8.4,general
3ook,8.4,general
3qrj,8.4,general
3qxv,8.4,refined
3r2b,8.4,general
3s4q,8.4,general
3s74,8.4,general
3str,8.4,refined
3sww,8.4,refined
3ttz,8.4,general
3u4w,8.4,general
3vap,8.4,general
3zxz,8.4,refined
4aoi,8.4,refined
4at3,8.4,general
4b8o,8.4,general
4bck,8.4,refined
4bgh,8.4,general
4c61,8.4,general
4cnh,8.4,general
4dk5,8.4,general
4fzc,8.4,general
4jai,8.4,general
4jsr,8.4,general
4l52,8.4,general
4lxk,8.4,general
4mqu,8.4,general
4nh7,8.4,refined
4nw6,8.4,general
4px6,8.4,general
4ra5,8.4,general
4rcf,8.4,general
4ual,8.4,refined
4uro,8.4,general
4uyn,8.4,general
4x7k,8.4,general
4z3v,8.4,general
5ccm,8.4,general
5cs2,8.4,general
5d9k,8.4,general
5em6,8.4,general
1e4h,8.41,refined
1g48,8.41,refined
1i9p,8.41,refined
1i9q,8.41,refined
1w96,8.41,refined
2am9,8.41,general
2w6c,8.41,general
3mvm,8.41,general
3oxc,8.41,general
4agd,8.41,general
4ngt,8.41,general
5ak2,8.41,general
1bwb,8.42,refined
1htg,8.42,general
1i9o,8.42,refined
2g5p,8.42,general
2isc,8.42,general
4ezj,8.42,general
4hbp,8.42,general
4ksy,8.42,refined
4wa9,8.42,refined
5c4s,8.42,general
1jje,8.43,general
2c8w,8.43,general
2xbv,8.43,core
2za5,8.43,refined
3nhi,8.43,refined
3qlb,8.43,general
3tam,8.43,general
3u7s,8.43,refined
4cqe,8.43,general
4g3g,8.43,general
4y8x,8.43,refined
4zk5,8.43,general
1bmn,8.44,general
1ynd,8.44,general
2rf2,8.44,general
2vc9,8.44,refined
2xyf,8.44,refined
3uhm,8.44,general
3w1f,8.44,general
4bbe,8.44,general
4zae,8.44,refined
1jq9,8.45,general
1a3e,8.46,general
1bgo,8.46,general
1iht,8.46,general
1ld8,8.46,general
1u3q,8.46,general
1u9w,8.46,general
2mip,8.46,general
2oh4,8.46,general
3bx5,8.46,general
3kdd,8.46,refined
3kl6,8.46,general
3nam,8.46,general
3q2g,8.46,general
4css,8.46,refined
4he9,8.46,general
4lge,8.46,general
4u01,8.46,general
1qkn,8.47,general
2ds1,8.47,general
2oag,8.47,refined
2qo8,8.47,general
2wei,8.47,general
3b28,8.47,general
3bhb,8.47,general
3zln,8.47,refined
1i9l,8.48,refined
1i9m,8.48,refined
1w5y,8.48,refined
2hs1,8.48,refined
2p3b,8.48,refined
2r5p,8.48,refined
2uxz,8.48,refined
2yix,8.48,refined
3b1m,8.48,core
3eqs,8.48,general
3n3j,8.48,refined
3wqh,8.48,general
4jpa,8.48,general
4nvq,8.48,general
4o0v,8.48,general
5ap2,8.48,general
1akt,8.49,general
1ec0,8.49,refined
2g5u,8.49,refined
2ieo,8.49,general
2ihq,8.49,refined
2oqi,8.49,general
3gfe,8.49,general
3pp1,8.49,general
3s45,8.49,refined
3wyy,8.49,general
4a22,8.49,general
4ehe,8.49,general
4hdf,8.49,refined
4m2r,8.49,refined
4mwu,8.49,general
7upj,8.49,refined
3d3p,8.5,general
3qd0,8.5,general
1cr6,8.51,general
1d8m,8.51,general
1g05,8.51,general
1qpl,8.51,general
2rg5,8.51,general
2vh0,8.51,refined
3i25,8.51,refined
3tia,8.51,general
3u8j,8.51,refined
3uol,8.51,general
3zpt,8.51,general
4nk9,8.51,general
1b6p,8.52,general
1d7x,8.52,general
1fcy,8.52,refined
1hbj,8.52,general
1i5r,8.52,refined
1jij,8.52,general
1jk7,8.52,general
1nfx,8.52,refined
1o44,8.52,general
1oit,8.52,general
1q6p,8.52,general
1r78,8.52,general
1rhu,8.52,general
1rp7,8.52,refined
1sps,8.52,general
1ta2,8.52,general
1urw,8.52,general
1w14,8.52,general
1xkk,8.52,refined
2b1p,8.52,general
2boh,8.52,refined
2bqw,8.52,general
2bxt,8.52,general
2fs9,8.52,general
2fvd,8.52,core
2gbi,8.52,general
2hfp,8.52,general
2oc2,8.52,refined
2ow3,8.52,general
2q64,8.52,refined
2qmf,8.52,general
2qu6,8.52,refined
2v11,8.52,general
2vaq,8.52,general
2vf6,8.52,general
2vnm,8.52,general
2vtp,8.52,general
2vvc,8.52,refined
2vw5,8.52,core
2w1g,8.52,general
2wn9,8.52,core
2wxp,8.52,general
2xa4,8.52,general
2xbj,8.52,general
2xfk,8.52,general
3cic,8.52,general
3dcv,8.52,general
3dya,8.52,general
3h5u,8.52,general
3hvh,8.52,refined
3hvk,8.52,refined
3i0r,8.52,general
3ia6,8.52,general
3jzo,8.52,general
3k84,8.52,general
3lpi,8.52,refined
3m2w,8.52,general
3ml5,8.52,refined
3n23,8.52,general
3ns9,8.52,general
3ocg,8.52,general
3pa4,8.52,general
3psb,8.52,general
3psd,8.52,general
3sfc,8.52,general
3spk,8.52,general
3suu,8.52,refined
3sx4,8.52,general
3t3v,8.52,general
3tct,8.52,general
3ttm,8.52,refined
3u4u,8.52,general
3umw,8.52,general
3zxh,8.52,general
4bae,8.52,general
4bcb,8.52,general
4c4j,8.52,general
4dtk,8.52,general
4e1z,8.52,general
4e3l,8.52,general
4foc,8.52,general
4gjd,8.52,general
4gv1,8.52,general
4h1e,8.52,general
4h3i,8.52,general
4h4m,8.52,general
4hyi,8.52,general
4izy,8.52,general
4j52,8.52,general
4jnc,8.52,general
4jnm,8.52,general
4l6s,8.52,general
4lgg,8.52,general
4nh8,8.52,refined
4o6w,8.52,refined
4o97,8.52,refined
4p1u,8.52,general
4rpv,8.52,general
4rx5,8.52,general
4tlr,8.52,general
4uwh,8.52,general
4wcu,8.52,general
4yne,8.52,general
4yzc,8.52,general
4zj6,8.52,refined
4zom,8.52,general
5am1,8.52,general
5bue,8.52,general
3jzc,8.53,general
1r1i,8.54,general
3hc8,8.54,general
3kjd,8.54,refined
3q96,8.54,general
4fcb,8.54,general
4hwo,8.54,refined
4mbl,8.54,general
4yay,8.54,general
1hos,8.55,refined
1ibg,8.55,general
1ppl,8.55,refined
2byr,8.55,refined
2zis,8.55,general
3ejp,8.55,refined
3g6g,8.55,general
3kfc,8.55,general
3rwg,8.55,general
3t8s,8.55,general
3v51,8.55,refined
4ynd,8.55,general
5amd,8.55,refined
3so9,8.56,general
1bgq,8.57,refined
1q1g,8.57,refined
1yye,8.57,general
2h8h,8.57,general
2i0j,8.57,general
2r5q,8.57,general
2w6t,8.57,general
2w78,8.57,general
2x4z,8.57,refined
2yne,8.57,general
3dkf,8.57,general
3ejq,8.57,refined
3ejr,8.57,core
3v7x,8.57,refined
3vrt,8.57,general
4hy4,8.57,general
4kmz,8.57,refined
4re3,8.57,general
4tpk,8.57,general
4uwl,8.57,general
5caq,8.57,refined
3r5t,8.58,refined
1akw,8.59,general
1hkj,8.59,general
1m7q,8.59,general
2fky,8.59,general
2gu8,8.59,general
2iit,8.59,general
2itz,8.59,general
2wky,8.59,refined
3ibi,8.59,refined
4ezl,8.59,general
4mx9,8.59,general
4tpp,8.59,general
1bwa,8.6,refined
1ikw,8.6,general
1yy4,8.6,general
2r5b,8.6,general
3b66,8.6,refined
3bqn,8.6,general
3fhe,8.6,general
3k5g,8.6,general
3m6f,8.6,general
3oe0,8.6,general
3s43,8.6,refined
3sxf,8.6,refined
3t3u,8.6,refined
4efs,8.6,refined
4f65,8.6,general
4gj2,8.6,refined
4jg8,8.6,general
4ke1,8.6,general
4qf7,8.6,refined
4qjp,8.6,refined
4qlt,8.6,general
5cf5,8.6,general
4b00,8.61,general
4ban,8.61,refined
1a61,8.62,general
1azl,8.62,general
2bbb,8.62,general
2cej,8.62,refined
2h42,8.62,general
3dt1,8.62,general
3qqu,8.62,general
3ryz,8.62,refined
4bf1,8.62,refined
4dru,8.62,general
4fcf,8.62,refined
4hf4,8.62,refined
4jx9,8.62,refined
4nrl,8.62,general
4tpm,8.62,general
4zim,8.62,general
5egm,8.62,refined
3f17,8.63,refined
4ee0,8.63,general
1g45,8.64,refined
1mue,8.64,refined
1r1j,8.64,refined
1t31,8.64,refined
2qry,8.64,refined
2qt9,8.64,general
3f88,8.64,general
3hkw,8.64,refined
3s71,8.64,refined
3wig,8.64,general
3zev,8.64,general
4g9c,8.64,general
4pft,8.64,refined
4qd6,8.64,core
4x6x,8.64,general
4ydn,8.64,general
4zyf,8.64,refined
5e8f,8.64,refined
6std,8.64,refined
2oax,8.65,refined
4kp0,8.65,general
1i9n,8.66,refined
1n9a,8.66,general
2i47,8.66,general
2pja,8.66,general
2rg6,8.66,general
2x39,8.66,general
3cjo,8.66,general
3d1x,8.66,refined
3kqc,8.66,general
3nox,8.66,refined
3s68,8.66,general
3t19,8.66,general
3u8k,8.66,core
3vnt,8.66,general
4bbf,8.66,general
4p0n,8.66,general
3u1y,8.67,general
2nw4,8.68,general
2qd6,8.68,refined
3c6t,8.68,general
3iw4,8.68,general
3jsi,8.68,general
3m8p,8.68,general
3p76,8.68,general
3s3r,8.68,general
4jmh,8.68,general
4lgu,8.68,general
2q55,8.69,refined
1bcd,8.7,refined
1bji,8.7,general
1dmt,8.7,general
1f9e,8.7,general
1g4j,8.7,refined
1haa,8.7,general
1hfs,8.7,refined
1ida,8.7,general
1jgl,8.7,refined
1jiz,8.7,general
1jyq,8.7,refined
1lnm,8.7,refined
1npa,8.7,general
1npw,8.7,general
1ohr,8.7,refined
1pxo,8.7,refined
1rne,8.7,general
1svg,8.7,general
1t7j,8.7,refined
1w13,8.7,refined
1xap,8.7,refined
1y0x,8.7,general
2b7d,8.7,refined
2be2,8.7,general
2bpm,8.7,general
2bvx,8.7,general
2dbl,8.7,general
2f8g,8.7,refined
2fl2,8.7,general
2fmb,8.7,refined
2fr3,8.7,general
2h4n,8.7,refined
2hm1,8.7,general
2i0e,8.7,general
2i3z,8.7,general
2jh0,8.7,refined
2k31,8.7,general
2nnq,8.7,general
2nwl,8.7,general
2oaz,8.7,general
2ojj,8.7,refined
2ovx,8.7,general
2pcp,8.7,refined
2q2z,8.7,general
2q7u,8.7,general
2uwo,8.7,refined
2vj8,8.7,refined
2vnn,8.7,general
2w0d,8.7,general
2w17,8.7,general
2wf1,8.7,general
2wgj,8.7,refined
2wxv,8.7,general
2wyg,8.7,refined
2x2i,8.7,general
2xvd,8.7,general
2y5f,8.7,refined
2y7z,8.7,refined
2y81,8.7,refined
2yac,8.7,general
2yak,8.7,general
3be2,8.7,general
3bla,8.7,general
3brn,8.7,refined
3d9z,8.7,refined
3da6,8.7,general
3eqr,8.7,refined
3fdm,8.7,general
3ge7,8.7,core
3hvj,8.7,refined
3hwn,8.7,general
3i5z,8.7,refined
3i60,8.7,refined
3ik3,8.7,general
3l1s,8.7,general
3lgp,8.7,general
3lvp,8.7,general
3oot,8.7,general
3oyp,8.7,general
3oz1,8.7,general
3pa5,8.7,general
3ppj,8.7,general
3qc4,8.7,general
3qk0,8.7,general
3s73,8.7,refined
3thb,8.7,general
3wc5,8.7,general
4a7i,8.7,refined
4bah,8.7,refined
4d89,8.7,general
4d8c,8.7,general
4eo6,8.7,refined
4f1s,8.7,general
4hxw,8.7,general
4hy1,8.7,refined
4i5h,8.7,general
4j53,8.7,general
4jjg,8.7,general
4jlg,8.7,general
4k6z,8.7,general
4lgh,8.7,general
4lxa,8.7,general
4n4v,8.7,general
4nwk,8.7,general
4o12,8.7,general
4o15,8.7,general
4occ,8.7,general
4ps3,8.7,general
4q1c,8.7,general
4r5a,8.7,refined
4rce,8.7,general
4rwj,8.7,refined
4unr,8.7,general
4x7o,8.7,general
4xmo,8.7,general
4yth,8.7,refined
4zg7,8.7,general
4zwx,8.7,refined
4zwy,8.7,general
4zwz,8.7,refined
5bnj,8.7,general
5c2e,8.7,general
5dk4,8.7,general
5e2o,8.7,refined
5e8r,8.7,general
5edq,8.7,general
3t9t,8.71,general
1c12,8.72,general
1eub,8.72,general
1hc9,8.72,general
1hkm,8.72,general
1o5m,8.72,general
1x76,8.72,general
2pjc,8.72,general
2wj1,8.72,general
3ckz,8.72,refined
3lik,8.72,general
3p8o,8.72,refined
3pwh,8.72,general
3ts4,8.72,refined
3vf9,8.72,general
4bkj,8.72,general
4crc,8.72,core
4hhy,8.72,general
4ish,8.72,refined
4ivb,8.72,core
4q1b,8.72,general
4tv3,8.72,general
4x6o,8.72,refined
5c42,8.72,general
5c4u,8.72,general
1cin,8.73,general
1b6k,8.74,refined
1bl4,8.74,general
1mjj,8.74,refined
1pxh,8.74,general
1sdv,8.74,refined
2anm,8.74,general
2fl5,8.74,general
2opb,8.74,general
2vkm,8.74,core
2wtv,8.74,core
3ce3,8.74,general
3eml,8.74,general
3q32,8.74,general
3r7r,8.74,general
3rz1,8.74,refined
3ti3,8.74,general
4ei4,8.74,refined
4gii,8.74,refined
3wt7,8.75,general
1bnv,8.77,refined
1d4l,8.77,refined
1lq2,8.77,general
1qft,8.77,refined
1ros,8.77,general
1x38,8.77,refined
1xpc,8.77,general
1zp8,8.77,refined
1zuc,8.77,general
2cne,8.77,general
2itt,8.77,general
2j7x,8.77,general
2uz6,8.77,general
2wkz,8.77,refined
2yis,8.77,general
3b5r,8.77,core
3e4a,8.77,general
3qdd,8.77,refined
3s3q,8.77,general
4d09,8.77,general
4e4l,8.77,refined
4ekg,8.77,general
4frs,8.77,general
4kql,8.77,general
4m0f,8.77,refined
4rss,8.77,general
4yhq,8.77,refined
4yt7,8.77,general
5abh,8.77,general
5ea3,8.77,general
4b7n,8.78,general
1cj1,8.8,general
1csi,8.8,general
1f1j,8.8,general
1fkn,8.8,refined
1g46,8.8,refined
1ryf,8.8,general
1w5w,8.8,refined
2amv,8.8,general
2ll7,8.8,general
2q2y,8.8,general
2q7m,8.8,general
2xn6,8.8,general
3d1z,8.8,refined
3eyg,8.8,general
3idp,8.8,general
3oaf,8.8,refined
3rt4,8.8,refined
3skc,8.8,general
3vyf,8.8,general
4g2w,8.8,general
4ge9,8.8,general
4gk2,8.8,general
4ksp,8.8,general
4ngq,8.8,general
4z9l,8.8,general
5cau,8.8,refined
5e2p,8.8,refined
1ork,8.81,refined
1yz3,8.81,general
1cim,8.82,general
1czk,8.82,general
1g54,8.82,refined
1m0b,8.82,refined
2ckm,8.82,general
2ghg,8.82,general
2giu,8.82,general
2hvc,8.82,general
2p93,8.82,general
2r4f,8.82,general
2r9m,8.82,general
2zcq,8.82,core
2zxg,8.82,refined
3bz3,8.82,general
3fvk,8.82,refined
3nu4,8.82,refined
3que,8.82,general
3tlh,8.82,general
3zlo,8.82,general
4hrd,8.82,general
4i5c,8.82,refined
4jmg,8.82,general
4ks1,8.82,refined
4na8,8.82,general
4oys,8.82,general
4x6n,8.82,refined
5bvn,8.82,general
5bvw,8.82,general
1lhu,8.83,refined
3mxd,8.83,refined
4btt,8.84,general
1d4i,8.85,refined
1u3s,8.85,general
2avo,8.85,refined
2obf,8.85,refined
2qlf,8.85,general
3b67,8.85,refined
3e93,8.85,core
3itz,8.85,general
3nzu,8.85,general
3ppk,8.85,general
3prf,8.85,general
3r2f,8.85,general
3vo3,8.85,general
3vsx,8.85,general
3wyl,8.85,general
4gj3,8.85,refined
4hvd,8.85,general
4j6i,8.85,general
4mu7,8.85,general
5cas,8.85,refined
2feq,8.86,general
2xej,8.87,refined
2ycs,8.87,general
3c6u,8.87,general
3tic,8.87,general
4hzw,8.88,general
1i90,8.89,general
1lek,8.89,general
1n3i,8.89,refined
1nfy,8.89,refined
1nt1,8.89,refined
1xp9,8.89,general
1ztq,8.89,general
2h5i,8.89,general
2idw,8.89,refined
2lpr,8.89,general
2onz,8.89,general
2y7x,8.89,refined
3a4o,8.89,general
3ekp,8.89,refined
3km4,8.89,general
3rin,8.89,general
3sx9,8.89,general
3u8m,8.89,general
3v66,8.89,general
3vhc,8.89,refined
3wke,8.89,general
3zos,8.89,general
3zze,8.89,refined
4cli,8.89,general
4cst,8.89,refined
4e3i,8.89,general
4hy5,8.89,general
4mcv,8.89,general
4psh,8.89,general
4qyh,8.89,general
4yc9,8.89,refined
1i8z,8.9,general
1uze,8.9,general
3egt,8.9,refined
1lhv,8.91,general
4bak,8.91,refined
1bim,8.92,general
1ec1,8.92,refined
1kzn,8.92,refined
1n95,8.92,general
1r1h,8.92,refined
1xoz,8.92,general
2w1i,8.92,general
3k37,8.92,refined
3mg8,8.92,general
4e3j,8.92,general
4e6d,8.92,refined
4fod,8.92,general
4hdc,8.92,general
4heg,8.92,refined
4hrc,8.92,general
4mti,8.92,general
4mxa,8.92,general
4onf,8.92,general
5ew3,8.92,general
1i91,8.94,general
3uza,8.94,general
4bam,8.94,refined
2z7g,8.95,general
3ti5,8.95,general
1doj,8.96,general
1j37,8.96,refined
1ld7,8.96,general
1n94,8.96,general
1nfw,8.96,refined
1qon,8.96,general
2p4j,8.96,refined
2qhc,8.96,general
3dcc,8.96,refined
3i9g,8.96,refined
3krj,8.96,general
3rz7,8.96,refined
3s7a,8.96,general
3ue4,8.96,general
3v5p,8.96,refined
4ag8,8.96,refined
4bdt,8.96,general
4k18,8.96,core
4ptc,8.96,general
5cf8,8.96,general
1ag9,9.0,general
1apv,9.0,refined
1ba8,9.0,general
1czr,9.0,general
1dbb,9.0,general
1e3g,9.0,refined
1fm9,9.0,refined
1gvu,9.0,general
1hef,9.0,general
1hiv,9.0,general
1iyl,9.0,general
1jii,9.0,general
1k27,9.0,refined
1lcj,9.0,general
1mq5,9.0,refined
1mu8,9.0,refined
1mxo,9.0,general
1pop,9.0,general
1rm8,9.0,general
1syo,9.0,general
1sz0,9.0,general
1xp0,9.0,general
1y0l,9.0,refined
2asu,9.0,general
2b7a,9.0,general
2ban,9.0,general
2i03,9.0,general
2i4t,9.0,general
2ien,9.0,general
2iok,9.0,general
2j4i,9.0,refined
2ofu,9.0,general
2on3,9.0,general
2oo8,9.0,general
2ow1,9.0,general
2p4y,9.0,core
2r0u,9.0,general
2r2l,9.0,general
2r6n,9.0,general
2rcx,9.0,general
2rgu,9.0,general
2w05,9.0,general
2wxj,9.0,general
2wyj,9.0,refined
2xp2,9.0,general
3dcw,9.0,general
3dd0,9.0,core
3er5,9.0,general
3i0s,9.0,general
3iad,9.0,general
3irx,9.0,general
3jrx,9.0,refined
3jxw,9.0,general
3jy9,9.0,general
3k54,9.0,general
3k98,9.0,general
3kc1,9.0,general
3kw9,9.0,general
3lhs,9.0,general
3li2,9.0,general
3m1s,9.0,general
3nw9,9.0,core
3o1g,9.0,general
3pa3,9.0,general
3r02,9.0,general
3tjd,9.0,general
3tkm,9.0,general
3u6h,9.0,refined
3u6i,9.0,refined
3u8w,9.0,general
3ui7,9.0,core
3uri,9.0,core
4c2v,9.0,refined
4dei,9.0,general
4dmy,9.0,general
4flh,9.0,general
4gee,9.0,general
4ggl,9.0,general
4gm3,9.0,general
4gm8,9.0,general
4h3f,9.0,refined
4hyh,9.0,general
4iwd,9.0,general
4ktc,9.0,general
4l8m,9.0,general
4lj3,9.0,general
4mk8,9.0,general
4mka,9.0,general
4o6e,9.0,general
4ps8,9.0,general
4qgg,9.0,general
4qgh,9.0,general
4r1v,9.0,general
4rio,9.0,general
4rvm,9.0,general
4s2i,9.0,general
4uib,9.0,general
4uwk,9.0,general
4whz,9.0,general
4wx6,9.0,general
4x5q,9.0,refined
4x60,9.0,general
4x61,9.0,general
4xyf,9.0,general
4ys7,9.0,general
5bpa,9.0,general
8hvp,9.0,general
2fes,9.01,general
2q54,9.01,refined
3jzb,9.01,general
4baq,9.01,refined
4omd,9.01,general
4wri,9.01,general
2ql9,9.03,general
3lj3,9.03,general
4gg5,9.03,general
4jh0,9.03,refined
4ppc,9.03,general
4xtw,9.03,refined
5axp,9.03,general
1ec3,9.04,refined
1g53,9.04,refined
1qkt,9.04,core
3g4g,9.04,general
3g4i,9.04,general
3m37,9.04,refined
3r0t,9.04,general
3vfb,9.04,refined
4od0,9.04,general
1ebw,9.05,refined
1ezq,9.05,refined
1kdk,9.05,refined
1ni1,9.05,general
1pbk,9.05,general
1s63,9.05,refined
1udu,9.05,general
2i6a,9.05,general
2v12,9.05,general
3hb4,9.05,refined
3nu9,9.05,refined
3ti8,9.05,general
3tt0,9.05,general
3vuc,9.05,general
4an2,9.05,general
4aqc,9.05,general
4e4n,9.05,refined
4i72,9.05,refined
4m3m,9.05,general
4xkx,9.05,general
1you,9.06,general
2byp,9.06,general
3eq8,9.06,general
3fc2,9.06,general
4nau,9.06,general
1nw4,9.07,refined
2qd8,9.07,refined
3gba,9.07,refined
4cmo,9.07,refined
4jnj,9.07,general
4oo9,9.07,general
4pv0,9.07,general
1bnw,9.08,refined
1lhw,9.08,general
1tu6,9.08,general
1xmu,9.08,general
2rkf,9.08,refined
3a2o,9.08,refined
3aox,9.08,general
3dst,9.08,general
3ffg,9.08,refined
3sue,9.08,refined
3x00,9.08,refined
4qn7,9.08,general
1akr,9.09,general
1d3d,9.09,refined
1msn,9.09,refined
2g5t,9.09,general
2v58,9.09,refined
2w8y,9.09,refined
3agm,9.09,general
3eq7,9.09,general
3mw1,9.09,general
4kp6,9.09,general
4zls,9.09,refined
1akq,9.1,general
1h22,9.1,core
1sj0,9.1,general
2b5j,9.1,general
2c6e,9.1,general
2q1j,9.1,general
2qd7,9.1,refined
2yiw,9.1,general
2z92,9.1,general
3byu,9.1,general
3ds6,9.1,general
3g72,9.1,general
3gnw,9.1,core
3kck,9.1,general
3krl,9.1,general
3lea,9.1,refined
3lpk,9.1,refined
3mdz,9.1,refined
3o56,9.1,refined
3pwm,9.1,refined
3qri,9.1,general
3uok,9.1,general
3vf7,9.1,refined
4az6,9.1,refined
4e3k,9.1,general
4hws,9.1,refined
4mwq,9.1,general
4n1t,9.1,general
4ppa,9.1,general
1d9i,9.11,refined
1rhk,9.11,general
4xu0,9.11,refined
3ttp,9.12,refined
3v6s,9.12,general
1ove,9.13,general
1ta6,9.13,refined
2wb5,9.13,refined
3su3,9.13,refined
3gen,9.14,general
3qg6,9.14,general
3zmm,9.14,general
4n1z,9.14,general
5dhg,9.14,general
1ayu,9.15,general
1czl,9.15,general
1d5j,9.15,general
1pig,9.15,general
2fde,9.15,general
2qmg,9.15,refined
2wxg,9.15,general
2xjx,9.15,refined
3a3y,9.15,general
3bhx,9.15,general
3d91,9.15,refined
3ibu,9.15,refined
3rsv,9.15,general
3sn7,9.15,general
3snl,9.15,general
4bsq,9.15,general
4clj,9.15,refined
4mf1,9.15,general
4p6w,9.15,refined
4pqn,9.15,general
4rcd,9.15,general
4udb,9.15,general
4y8y,9.15,general
5aml,9.15,refined
8cpa,9.15,refined
3q2h,9.16,general
1xoq,9.17,general
2ozr,9.17,general
2p94,9.17,general
4ayv,9.17,general
4phv,9.17,general
1z71,9.18,refined
2fgu,9.18,refined
4ocz,9.18,general
5dhh,9.18,general
1x81,9.19,general
2f14,9.19,general
2hy0,9.19,general
2w77,9.19,general
2xb7,9.19,refined
