pdbid,-logKd/Ki,set
1mjj,8.74,refined
1pxh,8.74,general
1sdv,8.74,refined
2anm,8.74,general
2fl5,8.74,general
2opb,8.74,general
2vkm,8.74,core
2wtv,8.74,core
3ce3,8.74,general
3eml,8.74,general
3q32,8.74,general
3r7r,8.74,general
3rz1,8.74,refined
3ti3,8.74,general
4ei4,8.74,refined
4gii,8.74,refined
5k13,8.74,general
5vkc,8.74,refined
5zk3,8.74,general
5zwf,8.74,general
6gdg,8.74,general
3wt7,8.75,general
1bnv,8.77,refined
1d4l,8.77,refined
1lq2,8.77,general
1qft,8.77,refined
1ros,8.77,general
1x38,8.77,refined
1xpc,8.77,general
1zp8,8.77,refined
1zuc,8.77,general
2cne,8.77,general
2itt,8.77,general
2j7x,8.77,general
2uz6,8.77,general
2wkz,8.77,refined
2yis,8.77,general
3b5r,8.77,core
3e4a,8.77,general
3qdd,8.77,refined
3s3q,8.77,general
4d09,8.77,general
4e4l,8.77,refined
4ekg,8.77,general
4frs,8.77,general
4kql,8.77,general
4m0f,8.77,refined
4rss,8.77,general
4yhq,8.77,general
4yt7,8.77,general
5abh,8.77,general
5ea3,8.77,general
5fgk,8.77,general
5i7u,8.77,general
5n7v,8.77,general
5wal,8.77,refined
6b5r,8.77,general
4b7n,8.78,general
5y80,8.79,general
6cdp,8.79,refined
1cj1,8.8,general
1csi,8.8,general
1f1j,8.8,general
1fkn,8.8,refined
1g46,8.8,refined
1ryf,8.8,general
1w5w,8.8,refined
2amv,8.8,general
2ll7,8.8,general
2q2y,8.8,general
2q7m,8.8,general
2xn6,8.8,general
3d1z,8.8,refined
3eyg,8.8,general
3idp,8.8,general
3oaf,8.8,refined
3rt4,8.8,general
3skc,8.8,general
3vyf,8.8,general
4g2w,8.8,general
4ge9,8.8,general
4gk2,8.8,general
4ksp,8.8,general
4ngq,8.8,general
4z9l,8.8,general
5cau,8.8,refined
5e2p,8.8,refined
5j8x,8.8,general
5k32,8.8,general
5vm0,8.8,refined
5vpm,8.8,general
1ork,8.81,refined
1yz3,8.81,general
1cim,8.82,general
1czk,8.82,general
1g54,8.82,refined
1m0b,8.82,refined
2ckm,8.82,general
2ghg,8.82,general
2giu,8.82,general
2hvc,8.82,general
2p93,8.82,general
2r4f,8.82,general
2r9m,8.82,general
2zcq,8.82,core
2zxg,8.82,refined
3bz3,8.82,general
3fvk,8.82,refined
3nu4,8.82,refined
3que,8.82,general
3tlh,8.82,general
3zlo,8.82,general
4hrd,8.82,general
4i5c,8.82,refined
4jmg,8.82,general
4ks1,8.82,refined
4na8,8.82,general
4oys,8.82,general
4x6n,8.82,refined
5bvn,8.82,general
5bvw,8.82,general
5iua,8.82,general
5k0m,8.82,refined
5kby,8.82,refined
5kos,8.82,general
5lrg,8.82,general
5lrk,8.82,general
5ta6,8.82,general
5tob,8.82,general
5u3b,8.82,general
5uex,8.82,general
5vil,8.82,general
5zeq,8.82,general
6g4y,8.82,general
1lhu,8.83,refined
3mxd,8.83,refined
4btt,8.84,general
1d4i,8.85,refined
1u3s,8.85,general
2avo,8.85,refined
2obf,8.85,general
2qlf,8.85,general
3b67,8.85,refined
3e93,8.85,core
3itz,8.85,general
3nzu,8.85,general
3ppk,8.85,general
3prf,8.85,general
3r2f,8.85,general
3vo3,8.85,general
3vsx,8.85,general
3wyl,8.85,general
4gj3,8.85,refined
4hvd,8.85,general
4j6i,8.85,general
4mu7,8.85,general
5cas,8.85,refined
5ef8,8.85,general
5ivn,8.85,general
5jau,8.85,general
5mlj,8.85,refined
5tx3,8.85,general
5uoo,8.85,refined
5w0i,8.85,general
5zz2,8.85,general
2feq,8.86,general
2xej,8.87,refined
2ycs,8.87,general
3c6u,8.87,general
3tic,8.87,general
5lwm,8.87,refined
4hzw,8.88,general
6c7j,8.88,general
1i90,8.89,general
1lek,8.89,general
1n3i,8.89,refined
1nfy,8.89,refined
1nt1,8.89,refined
1xp9,8.89,general
1ztq,8.89,general
2h5i,8.89,general
2idw,8.89,refined
2lpr,8.89,general
2onz,8.89,general
2y7x,8.89,refined
3a4o,8.89,general
3ekp,8.89,refined
3km4,8.89,general
3rin,8.89,general
3sx9,8.89,general
3u8m,8.89,general
3v66,8.89,general
3vhc,8.89,refined
3wke,8.89,general
3zos,8.89,general
3zze,8.89,refined
4cli,8.89,general
4cst,8.89,refined
4e3i,8.89,general
4hy5,8.89,general
4lqg,8.89,general
4mcv,8.89,general
4psh,8.89,general
4pxm,8.89,general
4qyh,8.89,general
4yc9,8.89,general
5aac,8.89,general
5fnu,8.89,refined
5ipj,8.89,refined
5mty,8.89,general
5v8v,8.89,general
5vrp,8.89,general
5wfj,8.89,general
5zk8,8.89,general
6b2p,8.89,general
6hmx,8.89,general
1i8z,8.9,general
1uze,8.9,general
3egt,8.9,refined
5m23,8.9,refined
1lhv,8.91,general
4bak,8.91,refined
1bim,8.92,general
1ec1,8.92,refined
1kzn,8.92,refined
1n95,8.92,general
1r1h,8.92,refined
1xoz,8.92,general
2w1i,8.92,general
3k37,8.92,refined
3mg8,8.92,general
4e3j,8.92,general
4e6d,8.92,refined
4fod,8.92,general
4hdc,8.92,general
4heg,8.92,refined
4hrc,8.92,general
4mti,8.92,general
4mxa,8.92,general
4onf,8.92,general
5ew3,8.92,general
5hcy,8.92,refined
5kbf,8.92,general
5ljt,8.92,refined
5n24,8.92,refined
5sz1,8.92,refined
6bqg,8.93,general
1i91,8.94,general
3uza,8.94,general
4bam,8.94,refined
2z7g,8.95,general
3ti5,8.95,general
5nhh,8.95,general
1doj,8.96,general
1j37,8.96,refined
1ld7,8.96,general
1n94,8.96,general
1nfw,8.96,refined
1qon,8.96,general
2p4j,8.96,refined
2qhc,8.96,general
3dcc,8.96,refined
3i9g,8.96,refined
3krj,8.96,general
3rz7,8.96,refined
3s7a,8.96,general
3ue4,8.96,general
3v5p,8.96,refined
4ag8,8.96,refined
4bdt,8.96,general
4k18,8.96,core
4ptc,8.96,general
4und,8.96,refined
4xo8,8.96,refined
4zjc,8.96,general
5a69,8.96,general
5aei,8.96,general
5cf8,8.96,general
5drs,8.96,general
5een,8.96,refined
5iu7,8.96,general
5nad,8.96,general
5wqc,8.96,refined
5wr7,8.96,general
5ws3,8.96,general
5zwe,8.96,general
6f7q,8.96,general
5tbe,8.97,refined
5ur1,8.97,general
6cdo,8.97,refined
6h7l,8.97,general
5vp9,8.99,refined
1ag9,9.0,general
1apv,9.0,refined
1ba8,9.0,general
1czr,9.0,general
1dbb,9.0,general
1e3g,9.0,refined
1fm9,9.0,refined
1gvu,9.0,general
1hef,9.0,general
1hiv,9.0,general
1iyl,9.0,general
1jii,9.0,general
1k27,9.0,refined
1lcj,9.0,general
1mq5,9.0,refined
1mu8,9.0,refined
1mxo,9.0,general
1pop,9.0,general
1rm8,9.0,general
1syo,9.0,general
1sz0,9.0,general
1xp0,9.0,general
1y0l,9.0,refined
2asu,9.0,general
2b7a,9.0,general
2ban,9.0,general
2i03,9.0,general
2i4t,9.0,general
2ien,9.0,general
2iok,9.0,general
2j4i,9.0,refined
2ofu,9.0,general
2on3,9.0,general
2oo8,9.0,general
2ow1,9.0,general
2p4y,9.0,core
2r0u,9.0,general
2r2l,9.0,general
2r6n,9.0,general
2rcx,9.0,general
2rgu,9.0,general
2w05,9.0,general
2wxj,9.0,general
2wyj,9.0,refined
2xp2,9.0,general
3dcw,9.0,general
3dd0,9.0,core
3er5,9.0,general
3i0s,9.0,general
3iad,9.0,general
3irx,9.0,general
3jrx,9.0,refined
3jxw,9.0,general
3jy9,9.0,general
3k54,9.0,general
3k98,9.0,general
3kc1,9.0,general
3kw9,9.0,general
3lhs,9.0,general
3li2,9.0,general
3m1s,9.0,general
3nw9,9.0,core
3o1g,9.0,general
3pa3,9.0,general
3r02,9.0,general
3tjd,9.0,general
3tkm,9.0,general
3u6h,9.0,refined
3u6i,9.0,refined
3u8w,9.0,general
3ui7,9.0,core
3uri,9.0,core
4c2v,9.0,refined
4dei,9.0,general
4dmy,9.0,general
4flh,9.0,general
4gee,9.0,general
4ggl,9.0,general
4gm3,9.0,general
4gm8,9.0,general
4h3f,9.0,refined
4hyh,9.0,general
4iwd,9.0,general
4ktc,9.0,general
4l8m,9.0,general
4lj3,9.0,general
4mk8,9.0,general
4mka,9.0,general
4o6e,9.0,general
4ps8,9.0,general
4qgg,9.0,general
4qgh,9.0,general
4r1v,9.0,general
4rio,9.0,general
4rvm,9.0,general
4s2i,9.0,general
4uib,9.0,general
4uwk,9.0,general
4whz,9.0,general
4wx6,9.0,general
4x5q,9.0,refined
4x60,9.0,general
4x61,9.0,general
4xyf,9.0,general
4ys7,9.0,general
5bpa,9.0,general
5dxh,9.0,general
5ef7,9.0,refined
5eyd,9.0,general
5hdu,9.0,general
5if4,9.0,general
5iis,9.0,general
5kkt,9.0,general
5ljq,9.0,refined
5ls6,9.0,general
5myk,9.0,general
5nu1,9.0,general
5q0d,9.0,general
5t8j,9.0,general
5tl9,9.0,general
5tza,9.0,general
5zo7,9.0,general
6bfa,9.0,general
6bqk,9.0,general
6bsl,9.0,general
6bw8,9.0,general
6c7r,9.0,general
6ck6,9.0,general
6hkj,9.0,general
8hvp,9.0,general
2fes,9.01,general
2q54,9.01,refined
3jzb,9.01,general
4baq,9.01,refined
4omd,9.01,general
4wri,9.01,general
5e2s,9.01,refined
6cyb,9.02,general
2ql9,9.03,general
3lj3,9.03,general
4gg5,9.03,general
4jh0,9.03,refined
4ppc,9.03,general
4xtw,9.03,refined
5axp,9.03,general
5kgn,9.03,general
5w0e,9.03,general
6b7h,9.03,general
1ec3,9.04,refined
1g53,9.04,refined
1qkt,9.04,core
3g4g,9.04,general
3g4i,9.04,general
3m37,9.04,refined
3r0t,9.04,general
3vfb,9.04,refined
4od0,9.04,general
5tvn,9.04,general
6c4d,9.04,general
1ebw,9.05,refined
1ezq,9.05,refined
1kdk,9.05,refined
1ni1,9.05,general
1pbk,9.05,general
1s63,9.05,general
1udu,9.05,general
2i6a,9.05,general
2v12,9.05,general
3hb4,9.05,refined
3nu9,9.05,refined
3ti8,9.05,general
3tt0,9.05,general
3vuc,9.05,general
4an2,9.05,general
4aqc,9.05,general
4e4n,9.05,refined
4i72,9.05,refined
4m3m,9.05,general
4uja,9.05,refined
4xkx,9.05,general
5bqi,9.05,general
5i5z,9.05,general
5l7f,9.05,general
5m7s,9.05,refined
5vfc,9.05,general
5vo6,9.05,general
1you,9.06,general
2byp,9.06,general
3eq8,9.06,general
3fc2,9.06,general
4nau,9.06,general
5aab,9.06,general
5t54,9.06,general
5trf,9.06,general
1nw4,9.07,refined
2qd8,9.07,refined
3gba,9.07,refined
4cmo,9.07,refined
4jnj,9.07,general
4oo9,9.07,general
4pv0,9.07,general
4xk9,9.07,refined
6e4f,9.07,general
1bnw,9.08,refined
1lhw,9.08,general
1tu6,9.08,general
1xmu,9.08,general
2rkf,9.08,refined
3a2o,9.08,refined
3aox,9.08,general
3dst,9.08,general
3ffg,9.08,refined
3sue,9.08,refined
3x00,9.08,refined
4qn7,9.08,general
6ckw,9.08,refined
1akr,9.09,general
1d3d,9.09,refined
1msn,9.09,refined
2g5t,9.09,general
2v58,9.09,refined
2w8y,9.09,refined
3agm,9.09,general
3eq7,9.09,general
3mw1,9.09,general
4kp6,9.09,general
4zls,9.09,refined
5kw2,9.09,general
6cdm,9.09,general
1akq,9.1,general
1h22,9.1,core
1sj0,9.1,general
2b5j,9.1,general
2c6e,9.1,general
2q1j,9.1,general
2qd7,9.1,refined
2yiw,9.1,general
2z92,9.1,general
3byu,9.1,general
3ds6,9.1,general
3g72,9.1,general
3gnw,9.1,core
3kck,9.1,general
3krl,9.1,general
3lea,9.1,refined
3lpk,9.1,refined
3mdz,9.1,refined
3o56,9.1,refined
3pwm,9.1,refined
3qri,9.1,general
3uok,9.1,general
3vf7,9.1,refined
4az6,9.1,refined
4e3k,9.1,general
4hws,9.1,refined
4mwq,9.1,general
4n1t,9.1,general
4ppa,9.1,general
5eek,9.1,refined
5gmp,9.1,general
5ivt,9.1,general
5ncz,9.1,general
5nwz,9.1,general
5sz0,9.1,refined
5t2d,9.1,general
6aum,9.1,general
1d9i,9.11,refined
1rhk,9.11,general
4xu0,9.11,refined
3ttp,9.12,refined
3v6s,9.12,general
5b4l,9.12,general
5nkb,9.12,refined
5vad,9.12,general
1ove,9.13,general
1ta6,9.13,refined
2wb5,9.13,refined
3su3,9.13,refined
3gen,9.14,general
3qg6,9.14,general
3zmm,9.14,general
4n1z,9.14,general
5dhg,9.14,general
5j20,9.14,refined
5l30,9.14,refined
5t8e,9.14,general
1ayu,9.15,general
1czl,9.15,general
1d5j,9.15,general
1pig,9.15,general
2fde,9.15,general
2qmg,9.15,refined
2wxg,9.15,general
2xjx,9.15,refined
3a3y,9.15,general
3bhx,9.15,general
3d91,9.15,refined
3ibu,9.15,refined
3rsv,9.15,general
3sn7,9.15,general
3snl,9.15,general
4bsq,9.15,general
4clj,9.15,refined
4mf1,9.15,general
4p6w,9.15,refined
4pqn,9.15,general
4ql8,9.15,general
4rcd,9.15,general
4udb,9.15,general
4xg9,9.15,general
4y8y,9.15,general
5aml,9.15,refined
5ism,9.15,general
5j18,9.15,general
5kr0,9.15,refined
5ntp,9.15,general
6aak,9.15,general
6c7q,9.15,refined
6dkb,9.15,general
6gop,9.15,general
8cpa,9.15,refined
3q2h,9.16,general
5q0e,9.16,general
5usf,9.16,general
1xoq,9.17,general
2ozr,9.17,general
2p94,9.17,general
4ayv,9.17,general
4phv,9.17,general
5wl0,9.17,refined
5zz4,9.17,general
1z71,9.18,refined
2fgu,9.18,refined
4ocz,9.18,general
5dhh,9.18,general
1x81,9.19,general
2f14,9.19,general
2hy0,9.19,general
2w77,9.19,general
2xb7,9.19,refined
2xy9,9.19,general
3ozg,9.19,refined
3vfa,9.19,refined
5zun,9.19,general
5laq,9.2,refined
5t2m,9.2,general
5upz,9.2,refined
6awn,9.2,general
6mwe,9.2,general
1kwq,9.21,general
1mh5,9.21,refined
1r6g,9.21,general
1sqa,9.21,core
4xty,9.21,refined
5ee7,9.21,general
5vp0,9.21,general
1d4k,9.22,refined
1fcz,9.22,refined
1hpo,9.22,refined
1hps,9.22,refined
1hpv,9.22,refined
1jp5,9.22,general
1uho,9.22,refined
1x39,9.22,refined
1z1r,9.22,general
1zvx,9.22,refined
2cer,9.22,refined
2jb5,9.22,general
2o4l,9.22,refined
2v0z,9.22,general
2yb9,9.22,general
3b2w,9.22,general
3b8r,9.22,general
3gc7,9.22,general
3of8,9.22,general
3rwp,9.22,refined
3zc6,9.22,general
4an3,9.22,general
4f4p,9.22,general
4jff,9.22,general
4jia,9.22,core
4s1g,9.22,refined
4uzd,9.22,general
4wx4,9.22,general
4yht,9.22,general
5eei,9.22,refined
5i3w,9.22,refined
5ntw,9.22,general
6h33,9.22,refined
4xu2,9.23,refined
4dv8,9.24,refined
4hwb,9.24,general
4pjt,9.24,general
5h7g,9.24,general
5koq,9.24,general
5llp,9.24,refined
6drx,9.24,general
6g3o,9.24,general
3mg0,9.25,general
5n87,9.25,general
1db1,9.26,general
2avv,9.26,general
3zlr,9.26,refined
4inu,9.26,general
4ty1,9.26,general
4zj8,9.26,general
5u9d,9.26,general
1sdt,9.27,refined
2xab,9.27,refined
3b65,9.27,core
3nzk,9.27,refined
3ti6,9.27,general
4xtv,9.27,refined
5a0c,9.27,general
1xow,9.28,refined
2ao6,9.28,general
2qtu,9.28,general
3g58,9.28,general
3kdc,9.28,refined
3p8n,9.28,refined
3rux,9.28,refined
3vhd,9.28,refined
4asd,9.28,refined
4n6h,9.28,general
4otw,9.28,general
4ybj,9.28,general
5iu4,9.28,general
5t52,9.28,general
830c,9.28,general
2ayr,9.29,refined
5kqy,9.29,refined
5vp1,9.29,general
1bil,9.3,general
1udt,9.3,general
1w6h,9.3,general
1xp1,9.3,general
2aux,9.3,general
2og8,9.3,general
2wxk,9.3,general
2yxj,9.3,refined
2znt,9.3,general
3b8q,9.3,general
3bys,9.3,general
3d7f,9.3,general
3drs,9.3,general
3fv1,9.3,core
3kf4,9.3,general
3kqb,9.3,general
3kwj,9.3,general
3mg4,9.3,general
3mvh,9.3,general
3nu6,9.3,refined
3v9b,9.3,general
3vtb,9.3,general
4btu,9.3,general
4crf,9.3,refined
4er2,9.3,refined
4fkk,9.3,general
4hld,9.3,general
4hzx,9.3,general
4q1a,9.3,general
4qge,9.3,refined
5anv,9.3,refined
5ceo,9.3,general
5cgc,9.3,general
5cgd,9.3,general
5dcz,9.3,general
5eak,9.3,general
5l17,9.3,general
5t18,9.3,general
5u7d,9.3,general
6h2z,9.3,refined
6h34,9.3,refined
1bn4,9.31,refined
3lnz,9.31,general
3rdq,9.31,refined
6h7k,9.31,general
2aqu,9.32,refined
3krr,9.32,general
3vva,9.32,general
3wha,9.32,refined
4i31,9.32,general
4okg,9.32,general
5jfp,9.32,refined
3gw5,9.33,general
3q4b,9.33,general
3vbq,9.33,general
1bn1,9.34,refined
1inc,9.34,general
3bv3,9.34,general
3vf5,9.34,refined
4ks2,9.34,general
5b4k,9.34,general
5f9e,9.34,general
5n9k,9.34,general
2bdj,9.35,general
2e27,9.35,refined
3tpx,9.35,general
5waf,9.35,general
6h36,9.35,refined
2r6w,9.36,general
2z4b,9.36,general
3bv2,9.36,general
6ghp,9.36,general
1flm,9.37,general
2p95,9.37,refined
3vs3,9.37,general
4a16,9.37,general
4wzv,9.37,general
5b5b,9.37,general
5xjm,9.37,general
3hqz,9.38,general
5t4b,9.38,general
3nuj,9.39,refined
3vrw,9.39,general
4ca5,9.39,refined
4cqg,9.39,general
4mwr,9.39,general
5n9n,9.39,general
1azx,9.4,general
1cbr,9.4,general
1e03,9.4,general
1ebz,9.4,refined
1fkf,9.4,refined
1ksn,9.4,refined
1met,9.4,refined
1pme,9.4,refined
1sqn,9.4,general
1xp6,9.4,general
2bpx,9.4,general
2fm0,9.4,general
2izx,9.4,general
2o4r,9.4,refined
2v10,9.4,general
2w26,9.4,refined
3drr,9.4,general
3e2m,9.4,general
3fw4,9.4,general
3g70,9.4,general
3kqd,9.4,general
3lq8,9.4,general
3o64,9.4,general
4a4q,9.4,refined
4erf,9.4,refined
4fcr,9.4,general
4g31,9.4,general
4mwv,9.4,general
4oba,9.4,general
4qac,9.4,core
4wrs,9.4,general
5anu,9.4,refined
5i3y,9.4,refined
5llo,9.4,refined
5lp1,9.4,general
5ncy,9.4,general
5x27,9.4,general
6got,9.4,refined
1nl4,9.41,general
2aa6,9.41,general
3ekv,9.41,refined
3ekx,9.41,refined
4c1w,9.41,general
5jop,9.41,refined
6acb,9.41,general
1hsg,9.42,general
1hsh,9.42,refined
3bgs,9.42,refined
3e8u,9.42,general
3ksq,9.42,general
5aaa,9.42,general
6ax1,9.42,general
6c7i,9.42,general
1cil,9.43,general
2jdl,9.43,general
3hr1,9.43,general
3rbu,9.43,refined
3vjk,9.43,general
3vjm,9.43,general
6bc9,9.43,general
6dry,9.43,general
6mx8,9.43,general
1g1d,9.44,refined
3c1k,9.44,general
4mc9,9.44,refined
5fdr,9.44,general
6f7t,9.44,general
5ml6,9.45,general
1p01,9.46,general
1pau,9.46,general
2auz,9.46,general
2pvn,9.46,general
2yki,9.46,core
4b7p,9.46,refined
4glr,9.46,general
5iub,9.46,general
5toz,9.46,general
5unh,9.46,general
6h7y,9.46,general
1qbs,9.47,refined
4wko,9.47,refined
5unf,9.47,general
5ung,9.47,general
1q4x,9.48,general
1qfs,9.48,general
1xjd,9.48,refined
4gfd,9.48,general
6e7j,9.48,refined
1bnq,9.49,refined
1ca8,9.49,general
2gdo,9.49,general
2phb,9.49,general
2r6y,9.49,general
3ixj,9.49,general
4djh,9.49,general
4xu1,9.49,refined
5kr1,9.49,refined
5nhf,9.49,general
4xu3,9.5,refined
1c6y,9.51,general
1hvr,9.51,refined
1s19,9.51,refined
2p4s,9.51,refined
3lhj,9.51,general
3oag,9.51,general
5fbo,9.51,general
5uyu,9.51,general
1c7f,9.52,general
1m4h,9.52,refined
1ms6,9.52,general
1re8,9.52,general
1vij,9.52,general
1vik,9.52,general
2ax9,9.52,refined
2bys,9.52,refined
2g94,9.52,refined
2gvj,9.52,refined
2hoc,9.52,refined
2hog,9.52,general
2pvw,9.52,general
2q6b,9.52,general
2z7r,9.52,general
3fv3,9.52,refined
3g0w,9.52,core
3g5k,9.52,refined
3m8q,9.52,general
3u0t,9.52,general
3v8t,9.52,general
3wym,9.52,general
4dve,9.52,general
4ewh,9.52,general
4ivd,9.52,core
4ty7,9.52,core
4wtu,9.52,general
4xj0,9.52,general
4y73,9.52,general
5edi,9.52,general
5eol,9.52,general
5llc,9.52,refined
5nhl,9.52,general
5nho,9.52,general
1g52,9.54,refined
1lhe,9.54,general
2pog,9.54,core
2yit,9.54,general
3ppm,9.54,refined
3pr0,9.54,general
3wt5,9.54,general
4afh,9.54,general
5e2n,9.54,general
1dmp,9.55,refined
1ws1,9.55,refined
2jj3,9.55,general
4eox,9.55,general
4fcd,9.55,general
4gr0,9.55,core
4wkp,9.55,refined
4iax,9.56,general
1i37,9.57,refined
1o86,9.57,refined
1so2,9.57,general
2z4o,9.57,refined
4ax9,9.57,refined
4ea3,9.57,general
4lsj,9.57,general
5fbn,9.57,general
5l15,9.57,general
1qku,9.59,general
4gql,9.59,refined
4mc6,9.59,refined
5cjf,9.59,refined
5tyr,9.59,general
1o45,9.6,general
1snk,9.6,general
3ert,9.6,general
4gqp,9.6,refined
2qky,9.61,general
3uzc,9.61,general
1lhd,9.62,general
3oad,9.62,general
3orn,9.62,general
3s56,9.62,general
5eob,9.62,general
5tqg,9.62,general
6c7f,9.62,general
7hvp,9.62,general
4iaw,9.63,general
1i7m,9.64,general
1if8,9.64,refined
2zx8,9.64,refined
3eky,9.64,general
3el1,9.64,refined
3s53,9.64,general
3s54,9.64,refined
4b7r,9.64,refined
5dh5,9.64,refined
6cqt,9.64,general
6cqz,9.64,general
3pe1,9.65,refined
3o9l,9.66,general
4acg,9.66,general
6b8y,9.66,general
3c45,9.68,general
3dp9,9.68,refined
4ufd,9.68,general
4zip,9.68,refined
5awj,9.68,general
5ml3,9.69,general
6b3v,9.69,general
1a7x,9.7,general
1bnu,9.7,refined
1df8,9.7,refined
1eby,9.7,core
1fkb,9.7,refined
1jik,9.7,general
1mrw,9.7,refined
1tyn,9.7,general
1vsn,9.7,general
2jbj,9.7,general
2ofv,9.7,general
2vh6,9.7,refined
3bwf,9.7,general
3drp,9.7,general
3eyd,9.7,general
3g6z,9.7,general
3i06,9.7,general
3imy,9.7,general
3kmm,9.7,general
3n5k,9.7,general
3nmq,9.7,general
3sm2,9.7,refined
3w54,9.7,general
4bti,9.7,general
4cd0,9.7,refined
4cmt,9.7,general
4cmu,9.7,general
4e3m,9.7,general
4fk6,9.7,refined
4m1j,9.7,general
4mib,9.7,general
4na7,9.7,general
4q1n,9.7,general
4qab,9.7,general
4v05,9.7,general
5agv,9.7,general
5b5p,9.7,general
5dxt,9.7,refined
5ke0,9.7,general
5sz4,9.7,refined
5sz7,9.7,refined
5u98,9.7,general
5uiu,9.7,general
6b8u,9.7,general
6g6w,9.7,general
4crl,9.71,refined
1z6e,9.72,core
2i0g,9.72,general
3elm,9.72,general
3fuc,9.72,refined
4lrh,9.72,general
4wkn,9.72,refined
5bvf,9.72,general
1d2s,9.74,general
1nh0,9.74,refined
2g00,9.74,general
3dk1,9.74,refined
3e8r,9.74,general
3p3g,9.74,refined
4b7q,9.74,general
4u7q,9.74,general
5izf,9.74,refined
5q0g,9.74,general
5tdi,9.74,general
3pe2,9.76,refined
4yhm,9.76,refined
2yir,9.77,general
3ggu,9.77,refined
456c,9.77,refined
5a8y,9.77,general
5lxb,9.77,general
5na0,9.77,general
6c7d,9.77,general
6fs0,9.77,refined
6g4z,9.77,general
4x24,9.78,refined
1bnt,9.8,refined
1h1b,9.8,general
1nlj,9.8,general
1tbz,9.8,general
2fb8,9.8,general
3e7b,9.8,general
3lxk,9.8,refined
3nuo,9.8,refined
4yur,9.8,general
5bvd,9.8,general
5tku,9.8,general
6bqh,9.8,general
6drz,9.8,general
1pvn,9.82,refined
1zsr,9.82,general
3ah8,9.82,general
3m36,9.82,refined
3nu3,9.82,refined
4amz,9.82,general
4ear,9.82,general
4eb8,9.82,refined
4wup,9.82,general
4xtz,9.82,refined
4zo5,9.82,refined
2xef,9.84,refined
6dh8,9.84,refined
2std,9.85,refined
2ycq,9.85,general
3kdb,9.85,refined
3rdo,9.85,refined
3sud,9.85,general
5l2y,9.85,general
5ywx,9.85,general
6h7o,9.85,general
1a52,9.86,general
6dh7,9.88,refined
1a42,9.89,general
1bn3,9.89,refined
1e66,9.89,core
1ouk,9.89,general
1yt7,9.89,general
2drc,9.89,refined
5q0f,9.89,general
5u6b,9.89,general
6bbs,9.89,general
6hkz,9.89,general
3erd,9.9,general
1hxb,9.92,refined
1nfs,9.92,general
1zsf,9.92,refined
2vnp,9.92,refined
3bi1,9.92,general
3ies,9.92,refined
3rlb,9.92,refined
4hpy,9.92,general
4qoc,9.92,general
5nkn,9.92,general
6dh6,9.93,refined
1hvl,9.95,refined
4hvb,9.95,general
1bv9,9.96,refined
1fjs,9.96,refined
2xmy,9.96,refined
4m8y,9.96,refined
5lwe,9.96,general
1bnm,10.0,general
1bnn,10.0,refined
1bxo,10.0,refined
1d4h,10.0,refined
1ec2,10.0,refined
1flr,10.0,refined
1fmb,10.0,general
1g37,10.0,general
1g3m,10.0,general
1gar,10.0,refined
1igj,10.0,refined
1kv2,10.0,general
1o5p,10.0,general
1rjk,10.0,refined
1rwq,10.0,general
1sfi,10.0,general
2ceo,10.0,general
2ie4,10.0,general
2ll6,10.0,general
2w16,10.0,general
2w3i,10.0,general
2xn7,10.0,general
2yex,10.0,general
2zo3,10.0,general
3c7p,10.0,general
3e7a,10.0,general
3h5b,10.0,refined
3kry,10.0,general
3u0d,10.0,general
3vru,10.0,general
4eki,10.0,general
4fe6,10.0,general
4hgc,10.0,general
4ivc,10.0,core
4lhv,10.0,refined
4msg,10.0,general
4mt9,10.0,general
4oas,10.0,general
4ode,10.0,general
4odf,10.0,general
4ogn,10.0,general
4ogt,10.0,general
4phw,10.0,general
4ppb,10.0,general
4twp,10.0,core
5agu,10.0,general
5g0q,10.0,general
5hx8,10.0,general
5kzi,10.0,general
5wo4,10.0,general
3mxe,10.01,refined
4heu,10.01,general
5unp,10.02,general
1ind,10.05,general
1n4k,10.05,refined
1nm6,10.05,refined
4rfm,10.05,core
3lzu,10.06,refined
1sdu,10.07,refined
3p0g,10.08,general
5ah2,10.08,general
3gws,10.09,general
1sr7,10.1,refined
2o4j,10.1,refined
2p16,10.1,refined
2w3k,10.1,general
3o57,10.1,general
4hra,10.1,general
5a9u,10.1,general
5axq,10.1,general
6ggn,10.1,general
1y6r,10.11,core
6chp,10.12,refined
6h7z,10.12,general
1pf7,10.14,general
1a5g,10.15,general
2bq6,10.15,general
2r5d,10.15,general
2xk9,10.15,general
3tge,10.15,general
5v82,10.15,refined
4f3k,10.16,refined
3ps1,10.17,refined
3u8n,10.17,core
4tmn,10.17,core
4ww8,10.17,general
5llh,10.17,refined
4ggz,10.18,refined
5etj,10.18,refined
1ie9,10.19,refined
2qi3,10.2,refined
4m8x,10.2,refined
2qi7,10.21,refined
4ww6,10.21,general
5dyo,10.21,refined
1mzc,10.22,general
1xzx,10.22,general
2bcd,10.22,general
3d7h,10.22,general
3l08,10.22,general
5l2z,10.22,general
5lle,10.22,refined
3t3c,10.23,refined
1qbu,10.24,refined
5b25,10.24,refined
1ibc,10.25,general
1rr6,10.25,refined
1rt9,10.25,general
4an1,10.26,general
2zx9,10.27,general
1bv7,10.3,refined
1c70,10.3,refined
